ID;NAME;ADDRESS;TYPE;CATEGORIES;USPs;OwnContributions
"{""$guid"":""f1b393d1-600a-4510-a20e-c1dcd0298d6c""}";"""Ambulante Hauskrankenpflege Jessica Wagner""";"""Unter den Linden 239096 Magdeburg""";"""AMBULANT""";"[{""Name"":""Demenzbetreuung"",""Description"":""Besondere Betreuung für Demenzerkrankte.""},{""Name"":""WLAN kostenlos"",""Description"":null},{""Name"":""Kirchengemeinde""},{""Name"":""Schwimmbad""},{""Name"":""Park""}]";"[""folgt"",""Telefonische Erreichbarkeit werktags zw 8 und 17 Uhr gewährleistet."",""1"",""Hauswirtschaft""]";"[{""Degree"":2,""Amount"":1117.970391814},{""Degree"":3,""Amount"":2493.360157704},{""Degree"":4,""Amount"":3533.959700858}]"
"{""$guid"":""f37dfc76-84f2-49d2-b41f-590a51786f52""}";"""Seniorenservice Ralph Beckenbauer""";"""Straße der Pariser Kommune 3344309 Dortmund""";"""AMBULANT""";"[{""Name"":""Kapelle"",""Description"":null}]";"[""Geregelter Tagesablauf und vielseitige Beschäftigung""]";"[{""Degree"":2,""Amount"":2038.752411045}]"
"{""$guid"":""f3db626e-9e33-4673-82d3-b45f3af261ec""}";"""Maria Eberhart gGmbH""";"""Ufnau Strasse 2286980 Ingenried""";"""STATIONARY""";"[{""Name"":""Balkon""},{""Name"":""Kapelle"",""Description"":null},{""Name"":""Freizeitaktivitäten in der Anlage""},{""Name"":""Grünanlagen""}]";"[""Kurzzeitpflege"",""Tage- oder wochenweise Belegung ganz nach Wunsch. Kostenlose Schnuppertage!"",""Selbstverständlich beraten wir Sie auch im Kontakt mit Krankenkassen und Sozialdiensten."",""Die Kosten werden zusätzlich von der Pflegekasse übernommen, wenn Sie einem Pflegegrad zugeordnet sind. Nähere Infos erhalte Sie bei Ihrem Ansprechpartner.""]";"[{""Degree"":3,""Amount"":3184.674263319},{""Degree"":2,""Amount"":2035.777501197},{""Degree"":4,""Amount"":3776.203914325}]"
"{""$guid"":""f505c22f-bc65-4134-925c-549ffd538a44""}";"""Tagespflegestätte Marcel Scholz""";"""Schaarsteinweg 292431 Neunburg""";"""DAYCARE""";"[{""Name"":""Gäste-WC""},{""Name"":""Gruppenangebote für Senioren"",""Description"":""Regelmäßige Veranstaltungen für Senioren""},{""Name"":""Veranstaltungen/ Fest""}]";"[""Im Matthäus-Ratzeberger-Stift gleicht keine Woche der anderen. Wir gestalten die Tage mit verschiedenen Aktivitäten und Veranstaltungen."",""Kostenfreie Servicegespräche"",""Junge Pflege mit 11 Plätzen""]";"[{""Degree"":4,""Amount"":3337.945271324},{""Degree"":3,""Amount"":2567.323074125}]"
"{""$guid"":""f6a3cd24-7a3b-4ed3-acb1-e280b0fff0f2""}";"""Tagespflegestätte für Senioren Andrea Werner""";"""Fontenay 4196307 Kronach""";"""DAYCARE""";"[{""Name"":""Spazier- und Wanderwege""},{""Name"":""Kinderkrankenpflege"",""Description"":null},{""Name"":""religiöse Angebote"",""Description"":""z.B. regelmäßige Andachten, Gottesdienste.""},{""Name"":""Pflege im Urlaub"",""Description"":""Pflege für Urlaubsgäste im Hotel oder der Pflegeeinrichtung im Gästebereich.""},{""Name"":""Veranstaltungen/ Fest""}]";"[""Schwerpunkt: Demenz"",""Palliativmedizinische Versorgung""]";"[{""Degree"":4,""Amount"":3913.450546872},{""Degree"":2,""Amount"":1703.226114369}]"
"{""$guid"":""f7ef8020-36a8-4272-a64e-ce8ff2e55a2d""}";"""Sarah Fuchs Klinik""";"""Schoenebergerstrasse 6954426 Schönberg""";"""STATIONARY""";"[{""Name"":""Hausnotruf""},{""Name"":""öffentliche Verkehrsmittel (< 1 km Umkreis)""},{""Name"":""Garten""}]";"[""Im König-Karl-Stift gleicht keine Woche der anderen. Wir gestalten die Tage mit verschiedenen Aktivitäten und Veranstaltungen."",""Die Pflegefachkraft führt die ärztliche Verordnung (Rezept) aus. Die Kosten werden zum größten Teil von der Krankenkasse übernommen. Nähere Infos erhalten Sie bei Ihrem Ansprechpartner."",""Neubezug Oktober 2019""]";"[{""Degree"":3,""Amount"":2772.284687624},{""Degree"":4,""Amount"":3740.939342529}]"
"{""$guid"":""f8423b51-2ca2-4dfb-b423-8ba383ac1859""}";"""Seniorenservice Maximilian Meister""";"""Kurfürstenstraße 1674321 Bietigheim-Bissingen""";"""AMBULANT""";"[{""Name"":""WLAN kostenlos"",""Description"":null},{""Name"":""Apotheke""},{""Name"":""Andachtsraum"",""Description"":null},{""Name"":""angeschlossener ambulanter Pflegedienst""},{""Name"":""Badewanne""},{""Name"":""angeschlossene altersgerechte Wohnformen"",""Description"":null}]";"[""Besuch auch ohne Pflegegrad möglich"",""Respekt und Wertschätzung""]";"[{""Degree"":2,""Amount"":1418.523703547},{""Degree"":4,""Amount"":3691.259553512}]"
"{""$guid"":""f8d80af5-49ca-448d-869b-8f4a6a7407a6""}";"""Tagespflegestätte Nicole Vogel""";"""Hollander Strasse 9265623 Schiesheim""";"""DAYCARE""";"[{""Name"":""Keller""},{""Name"":""Ärztliche Hausbesuche""},{""Name"":""angeschlossene altersgerechte Wohnformen"",""Description"":null},{""Name"":""Gäste-WC""}]";"[""Mobilisation – Gehübungen, Begleitung beim Spaziergang etc."",""Damit Sie sich bei uns wohlfühlen, gestalten Sie Ihr Zimmer mit Ihrem gemütlichen Sessel, der Vitrine mit lieb gewonnenen Erinnerungsstücken und den Bildern Ihrer Familie.""]";"[{""Degree"":4,""Amount"":3388.324701757},{""Degree"":3,""Amount"":2937.550201284}]"
"{""$guid"":""f90823c8-0bd6-4b70-8bf6-5c8d0c1e88ec""}";"""Tagespflegestätte für Senioren Sara Amsel""";"""Heiligengeistbrücke 6691471 Illesheim""";"""DAYCARE""";"[{""Name"":""Freizeitaktivitäten in der Anlage""},{""Name"":""Concierge/ Pförtner""},{""Name"":""Gemeinschaftsküche""},{""Name"":""Gemeindezentrum""}]";"[""Familiäre Atmosphäre"",""In den komfortablen Einzelzimmern stehen Ihnen ein elektrisches Pflegebett, ein Nachttisch, ein Schrank und Tisch mit Stühlen und ein eigenes Bad zur Verfügung."",""Familienbetreuung"",""Behandlungspflege""]";"[{""Degree"":4,""Amount"":3782.824904673},{""Degree"":3,""Amount"":3111.147725774}]"
"{""$guid"":""fc402fc7-a6f4-477d-9685-2eba69653826""}";"""Tagespflegestätte für Senioren Ute Faerber""";"""Ziegelstr. 9894072 Bad Füssing""";"""DAYCARE""";"[{""Name"":""medizinische fachärztliche Versorgung""},{""Name"":""Spezielle ambulante palliativ Versorgung (SAPV)"",""Description"":null},{""Name"":""angeschlossenes altersgerechtes Wohnen"",""Description"":null}]";"[""In den komfortablen Einzelzimmern stehen Ihnen ein Kleiderschrank, ein Telefonanschluss und Kabelanschluss zur Verfügung.""]";"[{""Degree"":4,""Amount"":3668.365364391}]"
"{""$guid"":""fd7aac98-c6df-467c-b112-8abef8562808""}";"""Ines Brauer gGmbH""";"""Schillerstrasse 7386456 Gablingen""";"""STATIONARY""";"[{""Name"":""Rollstuhlgerechte Küche""},{""Name"":""Einkaufsservice""}]";"[""Garten und angrenzender Park"",""Einfach persönlicher""]";"[{""Degree"":3,""Amount"":3157.840204149}]"
"{""$guid"":""fdd9ed08-5c53-4946-8e2f-a982cbbc54b5""}";"""Seniorenservice David Fiedler""";"""Hermannstrasse 2667591 Wachenheim""";"""AMBULANT""";"[{""Name"":""Verhinderungspflege"",""Description"":null},{""Name"":""Pflegeberatung allgemein"",""Description"":""z.B. Beratung zur geeigneten pflegerischen Versorgung und Antragsformalitäten.""},{""Name"":""Demenz geeignet""},{""Name"":""intelligente Wohnraumsensorik"",""Description"":""kurz: AAL-altersgerechte Assistenzsysteme""},{""Name"":""religiöse Angebote"",""Description"":""z.B. regelmäßige Andachten, Gottesdienste.""},{""Name"":""Balkon""}]";"[""Hausnotrufgerät auf Wunsch""]";"[{""Degree"":2,""Amount"":1770.689156964}]"
"{""$guid"":""fe48352f-f18b-46d1-8f1a-687a2c8c9cfb""}";"""Christian Weissmuller Klinik""";"""Alsterkrugchaussee 7891193 Lauf""";"""STATIONARY""";"[{""Name"":""WLAN kostenlos"",""Description"":null},{""Name"":""Cafe""},{""Name"":""Pflege für Menschen mit Behinderung (Physisch)"",""Description"":null},{""Name"":""Kapelle"",""Description"":null}]";"[""Kostenfreie Servicegespräche""]";"[{""Degree"":3,""Amount"":2498.232729267}]"
